Comment,GPT_4_Predicted_MLTD_label,spaCy_Predicted_MLTD_label,actual_MLTD_label,SATD_predictor
@TODO make this into a function,Yes,Yes,y,>SATD
TODO make a db call,Yes,Yes,y,>SATD
TODO schedule endpoint for analysis,Yes,No,y,>SATD
TODO: fix the mac switchout,Yes,Yes,y,>SATD
better translation,No,No,n,>SATD
TODO look at this again,Yes,Yes,y,>SATD
TODO: fix url for appropriate rest call,Yes,Yes,y,>SATD
TODO verify that this is not needed,Yes,Yes,y,>SATD
TODO do something with reccomendation,Yes,Yes,y,>SATD
TODO do something with reccomendation,Yes,Yes,y,>SATD
TODO make this read until nothing in q,Yes,Yes,y,>SATD
If true; `todo` and `todoList` produce output; else they produce nothing.,Yes,Yes,y,>SATD
TODO move this lower with the rest of the checks,Yes,Yes,y,>SATD
TODO set defaults if these are not set,Yes,Yes,y,>SATD
TODO db call to see if really need to run things,Yes,Yes,y,>SATD
TODO - if using an event adapter from FAUCET; such as rabbbitmq,Yes,Yes,y,>SATD
TODO check for other files,Yes,Yes,y,>SATD
TODO lock in the uid,Yes,Yes,y,>SATD
TODO check if this is actually True,Yes,Yes,y,>SATD
TODO check for still running captures on this port,Yes,Yes,y,>SATD
this will break if more than one port expires at the same time TODO,Yes,Yes,y,>SATD
TODO this should grab 'state': 'Active',Yes,No,y,>SATD
TODO this should grab interface,Yes,Yes,y,>SATD
TODO clean up loggers,Yes,Yes,y,>SATD
TODO,Yes,Yes,n,>SATD
TODO needs work,Yes,Yes,y,>SATD
TODO option to receive other files (config can be multiple files),Yes,Yes,y,>SATD
TODO option to send other files (config can be multiple files),Yes,Yes,y,>SATD
TODO - if using an event adapter from FAUCET; such as rabbbitmq,Yes,Yes,y,>SATD
TODO check if this is actually True,Yes,Yes,y,>SATD
TODO check for other files,Yes,Yes,y,>SATD
TODO,Yes,Yes,n,>SATD
this will break if more than one port expires at the same time TODO,Yes,Yes,y,>SATD
TODO update the object in the self.endpoints array,Yes,No,y,>SATD
TODO check the length didn't change before wiping it out,Yes,Yes,y,>SATD
TODO do something with recomendation,Yes,Yes,y,>SATD
move to mirroring state,No,Yes,y,>SATD
TODO,Yes,Yes,n,>SATD
TODO only do these thing if status is true; otherwise keep trying candidates,Yes,Yes,y,>SATD
TODO only do these things if status is true,Yes,Yes,y,>SATD
TODO check for other files,Yes,Yes,y,>SATD
TODO make this smarter about more complex configurations (backup original values; etc),Yes,Yes,y,>SATD
TODO improve logged output,Yes,Yes,y,>SATD
TODO handle expectation of '?',Yes,Yes,y,>SATD
TODO parse out args instead of hardcoding inactive,Yes,Yes,y,>SATD
TODO check if it should call show_state or show_devices,Yes,Yes,y,>SATD
TODO add options to modify the columns,Yes,Yes,y,>SATD
make all the columns types be text,No,No,n,>Not SATD
make all the columns types be text,Yes,No,y,>Not SATD
TODO add options to modify the columns,Yes,Yes,y,>SATD
make all the columns types be text,No,No,n,>Not SATD
TODO,Yes,Yes,n,>SATD
TODO,Yes,Yes,n,>SATD
TODO #971 check if unqiue flag and limit columns (fields),Yes,No,y,>SATD
TODO #963 check if nonzero flag and limit rows\/columns,Yes,No,y,>SATD
TODO check this to make sure it still works as expected,Yes,Yes,y,>SATD
TODO this should grab 'state': 'Active',Yes,No,y,>SATD
TODO this should grab interface,Yes,Yes,y,>SATD
TODO,Yes,Yes,n,>SATD
TODO results from ML,Yes,Yes,y,>SATD
TODO now under task,Yes,Yes,y,>SATD
remove columns that are all zero or 'NO DATA',No,Yes,y,>Not SATD
TODO,Yes,Yes,n,>SATD
TODO check if config was successfully updated,Yes,Yes,y,>SATD
TODO check endpoints to see if any of them apply,Yes,Yes,y,>SATD
TODO check already applied acls and remove if endpoint no longer applies,Yes,Yes,y,>SATD
TODO acl by port - potentially later update rules in acls to be mac\/ip specific,Yes,Yes,y,>SATD
TODO,Yes,Yes,n,>SATD
TODO if valid response then send along otherwise nothing,Yes,Yes,y,>SATD
TODO if valid response then send along otherwise nothing,Yes,Yes,y,>SATD
delete columns with no data,No,Yes,y,>Not SATD
TODO check if config was successfully updated,Yes,Yes,y,>SATD
TODO improve logged output,Yes,Yes,y,>SATD
TODO ignore trunk ports\/stacking ports?,Yes,Yes,y,>SATD
TODO check for other files,Yes,Yes,y,>SATD
TODO: migrate to store_tool_result(),Yes,Yes,y,>SATD
TODO: migrate to networkml-style results rather than just raw IP lookup.,Yes,Yes,y,>SATD
TODO: make smarter with more complex configs (backup original values; etc),Yes,Yes,y,>SATD
TODO: not implemented.,Yes,No,y,>SATD
TODO: only updates to Poseidon's main docker-compose.yaml are currently handled.,Yes,Yes,y,>SATD
TODO check for still running captures on this port,Yes,Yes,y,>SATD
TODO,Yes,Yes,n,>SATD
TODO: force ignore off,Yes,Yes,y,>SATD
TODO: 3.8+ and later; use importlib: https:\/\/pypi.org\/project\/importlib-metadata\/,Yes,No,y,>SATD
TODO: 3.8+ and later; use importlib: https:\/\/pypi.org\/project\/importlib-metadata\/,Yes,No,y,>SATD
TODO: 3.8+ and later; use importlib: https:\/\/pypi.org\/project\/importlib-metadata\/,Yes,No,y,>SATD
TODO merge with primitives\/acl.py,Yes,No,y,>SATD
TODO check self.s.sdnc here so it doesn't require if statements everywhere,Yes,Yes,y,>SATD
TODO this may not be necessarily true going forward,Yes,Yes,y,>SATD
TODO this is an unknown action currently...,Yes,Yes,y,>SATD
TODO option that doesn't require an sdn connection?,Yes,No,y,>SATD
"TODO each operation should have its own thread running its own \""process\"" and this is just a main infinite loop",Yes,No,y,>SATD
TODO; we probably can do without below code; will remove them in the future,Yes,Yes,y,>SATD
Maybe crop if needed.,Yes,No,y,>SATD
TODO: fix with tf.slice,Yes,No,y,>SATD
TODO: in RMSProp native code; memcpy() (for CPU) and,Yes,Yes,y,>SATD
fix for Python 3.,No,Yes,y,>Not SATD
TF doesn't have a way to sort by two columns; so merge them and sort.,Yes,Yes,y,>Not SATD
TODO: better to keep them normalized until later,Yes,Yes,y,>SATD
TODO: Filter out boxes with zero area,Yes,No,y,>SATD
TODO: use smooth_l1_loss() rather than reimplementing here,Yes,Yes,y,>SATD
TODO: Update this line to work with batch > 1. Right now it assumes all,Yes,Yes,y,>SATD
TODO: To hard example mine or not to hard example mine; that's the question,Yes,Yes,y,>SATD
For positive anchors; compute shift and scale needed to transform them,No,No,n,>Not SATD
TODO: use box_refinement() rather than duplicating the code here,Yes,No,y,>SATD
TODO: clean up (use tf.identify if necessary),Yes,No,y,>SATD
TODO: let DetectionLayer return normalized coordinates to avoid,Yes,Yes,y,>SATD
In the long run; it's more efficient to modify the code to support large,Yes,Yes,y,>SATD
workaround for variable_scope(reuse=True),Yes,Yes,y,>SATD
metric: larger is better,No,Yes,y,>Not SATD
Since we load everything in a new graph; this is not needed,No,Yes,y,>Not SATD
TODO(jsimsa): Implement datasets code path,Yes,Yes,y,>SATD
COCO evaluation requires processing COCO_NUM_VAL_IMAGES exactly once. Due,No,Yes,y,>SATD
This is needed since the notebook is stored in the object_detection folder.,No,Yes,y,>Not SATD
This is needed to display the images.,No,No,n,>Not SATD
"We \""pool\"" the model by simply taking the hidden state corresponding",No,Yes,y,>SATD
The convention in BERT is:,No,No,n,>Not SATD
'''This script optimizes feature columns in the model by removing error handling || and redundant nodes. Flag wide_and_deep_large_ds should be enabled for the additional || optimization for wide_and_deep_large_ds_model which involves fusion of categorical  || and numeric columns''',No,Yes,n,>Not SATD
All categorical columns are strings for this dataset,No,Yes,y,>Not SATD
This is needed to display the images.,No,No,n,>Not SATD
'''This script optimizes feature columns in the model by removing error handling || and redundant nodes. Flag wide_and_deep_large_ds should be enabled for the additional || optimization for wide_and_deep_large_ds_model which involves fusion of categorical || and numeric columns''',No,Yes,n,>Not SATD
'''This script optimizes feature columns in the model by removing error handling || and redundant nodes. Flag wide_and_deep_large_ds should be enabled for the additional || optimization for wide_and_deep_large_ds_model which involves fusion of categorical  || and numeric columns''',No,Yes,n,>Not SATD
"\""\""\"" ||   This function maps input columns (feature_placeholders) to ||   tensors that can be inputted into the graph ||   (similar in purpose to the output of our input functions) ||   In this particular case; we need to accomodate the sparse fields (strings) ||   so we have to do a slight modification to expand their dimensions; ||   just like in the input functions || \""\""\""",No,Yes,n,>Not SATD
"\""\""\"" ||   This function maps input columns (feature_placeholders) to  ||   tensors that can be inputted into the graph  ||   (similar in purpose to the output of our input functions) ||   In this particular case; we need to accomodate the sparse fields (strings) ||   so we have to do a slight modification to expand their dimensions;  ||   just like in the input functions || \""\""\""",No,Yes,n,>Not SATD
All models: Tags which should appear in absolutely every MLPerf model.,No,Yes,y,>Not SATD
is needed; please file an issue under:,Yes,Yes,y,>Not SATD
necessarily when it begins to apply gradients; rather; it should be placed at,No,Yes,y,>Not SATD
This tag should be emitted whenever the submission ends an evaluation pass,No,Yes,y,>Not SATD
Extra print is needed for the reference NCF because of tqdm.,Yes,Yes,y,>Not SATD
is needed; please file an issue under:,No,Yes,y,>Not SATD
necessarily when it begins to apply gradients; rather; it should be placed at,No,Yes,y,>Not SATD
This tag should be emitted whenever the submission ends an evaluation pass,No,Yes,y,>Not SATD
(2) Blank lines between documents. Document boundaries are needed so,No,Yes,y,>Not SATD
"We \""pool\"" the model by simply taking the hidden state corresponding",No,Yes,y,>SATD
The convention in BERT is:,No,No,n,>Not SATD
"What we really want to return is \""Steve Smith\"".",No,No,n,>SATD
The convention in BERT is:,No,No,n,>Not SATD
"\""\""\""Defines NeuMF model for NCF framework. ||  || Some abbreviations used in the code base: || NeuMF: Neural Matrix Factorization || NCF: Neural Collaborative Filtering || GMF: Generalized Matrix Factorization || MLP: Multi-Layer Perceptron ||  || GMF applies a linear kernel to model the latent feature interactions; and MLP || uses a nonlinear kernel to learn the interaction function from data. NeuMF model || is a fused model of GMF and MLP to better model the complex user-item || interactions; and unifies the strengths of linearity of MF and non-linearity of || MLP for modeling the user-item latent structures. ||  || In NeuMF model; it allows GMF and MLP to learn separate embeddings; and combine || the two models by concatenating their last hidden layer. || \""\""\""",No,No,n,>SATD
perform matrix multiplications very quickly. This is similar to np.argwhere.,No,Yes,y,>Not SATD
"\""\""\""Central location for shared argparse convention definitions.\""\""\""",No,Yes,y,>SATD
'''This script optimizes feature columns in the model by removing error handling || and redundant nodes. Flag wide_and_deep_large_ds should be enabled for the additional || optimization for wide_and_deep_large_ds_model which involves fusion of categorical || and numeric columns''',No,Yes,n,>Not SATD
"\""\""\"" ||   This function maps input columns (feature_placeholders) to  ||   tensors that can be inputted into the graph  ||   (similar in purpose to the output of our input functions) ||   In this particular case; we need to accomodate the sparse fields (strings) ||   so we have to do a slight modification to expand their dimensions;  ||   just like in the input functions || \""\""\""",No,Yes,n,>Not SATD
"\""\""\""Collection of parsers which are shared among the official models. ||  || The parsers in this module are intended to be used as parents to all arg || parsers in official models. For instance; one might define a new class: ||  || class ExampleParser(argparse.ArgumentParser): ||   def __init__(self): ||     super(ExampleParser; self).__init__(parents=[ ||       arg_parsers.LocationParser(data_dir=True; model_dir=True); ||       arg_parsers.DummyParser(use_synthetic_data=True); ||     ]) ||  ||     self.add_argument( ||       \""--application_specific_arg\""; \""-asa\""; type=int; default=123; ||       help=\""[default: %(default)s] This arg is application specific.\""; ||       metavar=\""<ASA>\"" ||     ) ||  || Notes about add_argument(): ||     Argparse will automatically template in default values in help messages if ||   the \""%(default)s\"" string appears in the message. Using the example above: ||  ||     parser = ExampleParser() ||     parser.set_defaults(application_specific_arg=3141592) ||     parser.parse_args([\""-h\""]) ||  ||     When the help text is generated; it will display 3141592 to the user. (Even ||   though the default was 123 when the flag was created.) ||  ||  ||     The metavar variable determines how the flag will appear in help text. If ||   not specified; the convention is to use name.upper(). Thus rather than: ||  ||     --app_specific_arg APP_SPECIFIC_ARG; -asa APP_SPECIFIC_ARG ||  ||   if metavar=\""<ASA>\"" is set; the user sees: ||  ||     --app_specific_arg <ASA>; -asa <ASA> ||  || \""\""\""",No,Yes,n,>Not SATD
Calculate largest length penalty (the larger penalty; the better score).,No,Yes,y,>SATD
"\""\""\""Input pipeline for the transformer model to read; filter; and batch examples. ||  || Two things to note in the pipeline: ||  || 1. Batching scheme ||  ||    The examples encoded in the TFRecord files contain data in the format: ||      {\""inputs\"": [variable length array of integers]; ||       \""targets\"": [variable length array of integers]} ||    Where integers in the arrays refer to tokens in the English and German vocab ||    file (named `vocab.ende.32768`). ||  ||    Prior to batching; elements in the dataset are grouped by length (max between ||    \""inputs\"" and \""targets\"" length). Each group is then batched such that: ||      group_batch_size * length <= batch_size. ||  ||    Another way to view batch_size is the maximum number of tokens in each batch. ||  ||    Once batched; each element in the dataset will have the shape: ||      {\""inputs\"": [group_batch_size; padded_input_length]; ||       \""targets\"": [group_batch_size; padded_target_length]} ||    Lengths are padded to the longest \""inputs\"" or \""targets\"" sequence in the batch ||    (padded_input_length and padded_target_length can be different). ||  ||    This batching scheme decreases the fraction of padding tokens per training ||    batch; thus improving the training speed significantly. ||  || 2. Shuffling ||  ||    While training; the dataset is shuffled in two places in the code. The first ||    is the list of training files. Second; while reading records using ||    `parallel_interleave`; the `sloppy` argument is used to generate randomness ||    in the order of the examples. || \""\""\""",No,Yes,n,>SATD
TODO: investigate whether removing code branching improves performance.,Yes,No,y,>SATD
subtoken_dict; count how often the resulting subtokens appear; and update,No,No,n,>SATD
Calculate largest length penalty (the larger penalty; the better score).,No,Yes,y,>SATD
"\""\""\""Input pipeline for the transformer model to read; filter; and batch examples. ||  || Two things to note in the pipeline: ||  || 1. Batching scheme ||  ||    The examples encoded in the TFRecord files contain data in the format: ||      {\""inputs\"": [variable length array of integers]; ||       \""targets\"": [variable length array of integers]} ||    Where integers in the arrays refer to tokens in the English and German vocab ||    file (named `vocab.ende.32768`). ||  ||    Prior to batching; elements in the dataset are grouped by length (max between ||    \""inputs\"" and \""targets\"" length). Each group is then batched such that: ||      group_batch_size * length <= batch_size. ||  ||    Another way to view batch_size is the maximum number of tokens in each batch. ||  ||    Once batched; each element in the dataset will have the shape: ||      {\""inputs\"": [group_batch_size; padded_input_length]; ||       \""targets\"": [group_batch_size; padded_target_length]} ||    Lengths are padded to the longest \""inputs\"" or \""targets\"" sequence in the batch ||    (padded_input_length and padded_target_length can be different). ||  ||    This batching scheme decreases the fraction of padding tokens per training ||    batch; thus improving the training speed significantly. ||  || 2. Shuffling ||  ||    While training; the dataset is shuffled in two places in the code. The first ||    is the list of training files. Second; while reading records using ||    `parallel_interleave`; the `sloppy` argument is used to generate randomness ||    in the order of the examples. || \""\""\""",No,Yes,n,>SATD
